Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
23:27:37:00.303,61,0.0000000000,0.0000000000,0.3567081988,0.0000000000,0.1678931862,0.2263811380,0.2422281951,0.0000000000,0.0000000000,0.0000000000,0.2447234094,0.1701389104,0.2266165912,0.2431943715,0.0113137169,0.0124662071,0.0000000000,0.0322506092,0.0397002213,0.0193071347,0.0397646762,0.0217876341,0.0000000000,0.0066676359,0.0094386730,0.0000000000,0.0000000000,0.0154794147,0.0144502996,0.0541411713,0.0481135584,0.0292158965,0.0131915817,0.0700621009,0.0481343865,0.0239802990,0.0245980769,0.0345708132,0.0293251090,0.0147640668,0.0145049058,0.0000000000,0.0000000000,0.1090948358,0.0088507663,0.0091361590,0.0103430459,0.0805777609,0.0809015557,0.0605135784,0.0665402785,0.0000000015,0.1708303094,-0.0196071826,0.0201322455,0.1490782052,-0.0750712976,-0.0111706164,0.2173068225,-0.0750248954,-0.0162044093
23:27:37:01.303,61,0.0000000000,0.0000000000,0.3621985614,0.0000000000,0.1650333405,0.2438946515,0.2387692779,0.0000000000,0.0000000000,0.0000000000,0.2503580451,0.1672803164,0.2440920919,0.2400582135,0.0116802026,0.0118436022,0.0000000000,0.0325425863,0.0401449092,0.0199097116,0.0397411883,0.0223883931,0.0000000000,0.0064440547,0.0085771754,0.0000000000,0.0000000000,0.0158345327,0.0147298034,0.0555794351,0.0493787415,0.0298077688,0.0133408615,0.0707253590,0.0486017391,0.0245874301,0.0252029225,0.0366910659,0.0302685425,0.0150024286,0.0147505756,0.0000000000,0.0000000000,0.1131770313,0.0082419328,0.0085258735,0.0105165243,0.0884950534,0.0877003968,0.0637559518,0.0705360770,0.0000000014,0.1841482371,-0.0179733764,0.0171093103,0.1525246352,-0.0738486648,-0.0112400884,0.2206716239,-0.0738021731,-0.0161821693
23:27:37:02.302,61,0.0000000000,0.0000000000,0.3667979538,0.0000000000,0.1576253325,0.2494306862,0.2378152460,0.0000000000,0.0000000000,0.0000000000,0.2548843026,0.1598102748,0.2496157885,0.2392170578,0.0119331982,0.0112516358,0.0000000000,0.0325967707,0.0402708761,0.0201861579,0.0396252833,0.0228611100,0.0000000000,0.0060674888,0.0077064936,0.0000000000,0.0000000000,0.0160947051,0.0149207925,0.0561212040,0.0499089397,0.0302374531,0.0134348730,0.0712187812,0.0489979051,0.0250883400,0.0257093124,0.0374483913,0.0306678619,0.0151089728,0.0148684047,0.0000000000,0.0000000000,0.1142906398,0.0076934271,0.0079707690,0.0106816338,0.0911097825,0.0899589285,0.0651938096,0.0722529963,0.0000000011,0.1965162307,-0.0170838889,0.0152418092,0.1553185433,-0.0705814138,-0.0109363077,0.2235253900,-0.0705345869,-0.0156600103
23:27:37:03.302,61,0.0000000000,0.0000000000,0.3649017215,0.0000000000,0.1530923843,0.2520022094,0.2405733168,0.0000000000,0.0000000000,0.0000000000,0.2528473735,0.1552077085,0.2521784604,0.2420965582,0.0121256271,0.0107057467,0.0000000000,0.0325154737,0.0402096137,0.0203019697,0.0394274816,0.0231995061,0.0000000000,0.0059355707,0.0071886051,0.0000000000,0.0000000000,0.0163503531,0.0151101155,0.0563478470,0.0501882881,0.0305764973,0.0135063622,0.0716886222,0.0494198427,0.0255951490,0.0262284800,0.0378078260,0.0308487844,0.0151737947,0.0149514554,0.0000000000,0.0000000000,0.1145425215,0.0066822306,0.0069552530,0.0108428495,0.0925905257,0.0912776440,0.0662706792,0.0734715015,0.0000000009,0.2073007673,-0.0173670333,0.0135671161,0.1540987939,-0.0685355142,-0.0105356025,0.2224003226,-0.0684885085,-0.0151291201
23:27:37:04.301,61,0.0000000000,0.0000000000,0.3664722741,0.0000000000,0.1799043715,0.2604870498,0.2613765299,0.0000000000,0.0000000000,0.0000000000,0.2550684810,0.1823672801,0.2606544197,0.2629179358,0.0124137206,0.0100265192,0.0000000000,0.0326071605,0.0403781645,0.0207331795,0.0394493192,0.0234696269,0.0000000000,0.0059997165,0.0068686400,0.0000000000,0.0000000000,0.0167110860,0.0153959244,0.0568606965,0.0508018769,0.0311267506,0.0136229433,0.0743579268,0.0505807772,0.0264310855,0.0270830840,0.0384089090,0.0313043557,0.0153562287,0.0151468348,0.0000000000,0.0000000000,0.1227285936,0.0071177538,0.0073894584,0.0110909054,0.0954796597,0.0939516127,0.0682579577,0.0754324645,0.0000000006,0.2144710720,-0.0173144918,0.0133239403,0.1553154439,-0.0805443302,-0.0124859093,0.2231641263,-0.0804984495,-0.0178523120
23:27:37:05.302,61,0.0000000000,0.0000000000,0.3652310371,0.0000000000,0.2003731877,0.2739133537,0.2724478245,0.0000000000,0.0000000000,0.0000000000,0.2540978491,0.2030841112,0.2741390467,0.2737836838,0.0127216894,0.0092234928,0.0000000000,0.0327539779,0.0406188779,0.0212506969,0.0394236036,0.0236847606,0.0000000000,0.0062830504,0.0068177036,0.0000000000,0.0000000000,0.0170949064,0.0157106575,0.0574917160,0.0518782549,0.0317086428,0.0137486281,0.0763591230,0.0517199636,0.0271668900,0.0278330110,0.0390448533,0.0318342000,0.0155822420,0.0153878871,0.0000000000,0.0000000000,0.1255965233,0.0069873831,0.0072502359,0.0113254916,0.0980669782,0.0964194015,0.0695525855,0.0769077390,0.0000000004,0.2229997814,-0.0172910318,0.0130630024,0.1546056420,-0.0896847099,-0.0138468510,0.2222404778,-0.0896395892,-0.0198084582
23:27:37:06.301,61,0.0000000000,0.0000000000,0.3696970940,0.0000000000,0.2048341036,0.2965404689,0.2668558955,0.0000000000,0.0000000000,0.0000000000,0.2588640153,0.2076355368,0.2966614068,0.2680271268,0.0131630627,0.0083114486,0.0000000000,0.0331136882,0.0411376096,0.0228826515,0.0395998396,0.0237829965,0.0000000000,0.0110139018,0.0081121987,0.0000000000,0.0000000000,0.0175847374,0.0161353070,0.0604972951,0.0563184991,0.0336469561,0.0139374407,0.0808375627,0.0534409136,0.0294087306,0.0299933702,0.0408643745,0.0330563895,0.0159125440,0.0157209262,0.0000000000,0.0000000000,0.1375326365,0.0075747101,0.0078379838,0.0116226478,0.1097338870,0.1047037765,0.0722458810,0.0798781514,0.0000000002,0.2314015329,-0.0178445242,0.0123788528,0.1574770808,-0.0917363614,-0.0144262323,0.2249181718,-0.0916914716,-0.0205042642
23:27:37:07.301,61,0.0000000000,0.0000000000,0.3726449609,0.0000000000,0.2180283815,0.3059499562,0.2666711807,0.0000000000,0.0000000000,0.0000000000,0.2622479796,0.2210187018,0.3060531318,0.2677761316,0.0135560129,0.0073819407,0.0000000000,0.0334806219,0.0416469947,0.0237958413,0.0398211889,0.0238429178,0.0000000000,0.0125092650,0.0085084233,0.0000000000,0.0000000000,0.0180562437,0.0165481474,0.0625108182,0.0592219830,0.0346668214,0.0140958736,0.0837096572,0.0550791062,0.0305845663,0.0311403796,0.0417749174,0.0337859802,0.0161909014,0.0160015170,0.0000000000,0.0000000000,0.1423973292,0.0082556242,0.0085190386,0.0119059542,0.1133727580,0.1075092852,0.0735031292,0.0812158361,0.0000000001,0.2398800105,-0.0190897100,0.0124333240,0.1594474316,-0.0976805538,-0.0155572621,0.2265885472,-0.0976362377,-0.0220008418
23:27:37:08.300,61,0.0000000000,0.0000000000,0.3788354993,0.0000000000,0.2107745558,0.3102594018,0.2675675452,0.0000000000,0.0000000000,0.0000000000,0.2684996724,0.2137253731,0.3103506863,0.2686125934,0.0139143337,0.0063626347,0.0000000000,0.0339308418,0.0422398150,0.0248715412,0.0402185433,0.0237953831,0.0000000000,0.0130444756,0.0084260451,0.0000000000,0.0000000000,0.0185187105,0.0169578791,0.0641046911,0.0615143999,0.0354811922,0.0142371263,0.0864419043,0.0570198111,0.0315089934,0.0320477113,0.0425199792,0.0344309136,0.0165020470,0.0163251497,0.0000000000,0.0000000000,0.1454072744,0.0089369528,0.0092029069,0.0121968677,0.1154827327,0.1092068627,0.0744394436,0.0822219029,0.0000000000,0.2467516959,-0.0196025558,0.0122825764,0.1632980257,-0.0945163593,-0.0154105322,0.2304217219,-0.0944717750,-0.0216372721
23:27:37:09.300,61,0.0000000000,0.0000000000,0.3657801449,0.0000000000,0.1591716856,0.3013145328,0.2618560493,0.0000000000,0.0000000000,0.0000000000,0.2540988922,0.1613658816,0.3013575673,0.2627619803,0.0141092613,0.0054410654,0.0000000000,0.0341358520,0.0425294675,0.0253189672,0.0404425748,0.0236480944,0.0000000000,0.0137800034,0.0091582322,0.0000000000,0.0000000000,0.0188915394,0.0172962565,0.0647961646,0.0624944344,0.0358745195,0.0143019781,0.0875188857,0.0578914061,0.0320717469,0.0326137431,0.0428950787,0.0347694866,0.0166825261,0.0165335685,0.0000000000,0.0000000000,0.1463137716,0.0090475883,0.0093108341,0.0123781338,0.1160877720,0.1096644774,0.0748264790,0.0827193707,0.0000000000,0.2542367280,-0.0200263001,0.0125632472,0.1548324972,-0.0712630674,-0.0110080028,0.2228945941,-0.0712163895,-0.0157679971
23:27:37:10.300,61,0.0000000000,0.0000000000,0.3540724218,0.0000000000,0.1259584874,0.2916823626,0.2561121583,0.0000000000,0.0000000000,0.0000000000,0.2412600219,0.1276709586,0.2916963100,0.2569848895,0.0141601432,0.0045772670,0.0000000000,0.0341579504,0.0425616279,0.0254235119,0.0406454876,0.0234999098,0.0000000000,0.0139643233,0.0094770221,0.0000000000,0.0000000000,0.0191150382,0.0175007787,0.0647291318,0.0625966489,0.0359899253,0.0143186674,0.0879609510,0.0584427826,0.0323818177,0.0329212621,0.0428410284,0.0347696133,0.0167746022,0.0166574214,0.0000000000,0.0000000000,0.1386116147,0.0087244604,0.0089812838,0.0125185307,0.1147063822,0.1087996215,0.0748543367,0.0828036964,0.0000000000,0.2618111074,-0.0214055944,0.0127833541,0.1471470892,-0.0563161820,-0.0082654422,0.2159587741,-0.0562681146,-0.0120695131
23:27:37:11.298,61,0.0000000000,0.0000000000,0.3503993750,0.0000000000,0.0972758457,0.2833170295,0.2476411313,0.0000000000,0.0000000000,0.0000000000,0.2370795757,0.0986154154,0.2833133042,0.2485246807,0.0141439382,0.0036838478,0.0000000000,0.0341199115,0.0425225757,0.0254103504,0.0408534966,0.0234411992,0.0000000000,0.0140496772,0.0095898164,0.0000000000,0.0000000000,0.0192670729,0.0176359732,0.0643707365,0.0623403192,0.0359756686,0.0143147400,0.0881123617,0.0588248037,0.0325776413,0.0331019275,0.0426406302,0.0346550718,0.0168658886,0.0167712495,0.0000000000,0.0000000000,0.1289406419,0.0077330633,0.0079887155,0.0126218181,0.1140592396,0.1082084328,0.0749332532,0.0828698277,0.0000000000,0.2707978487,-0.0238760170,0.0119907139,0.1446886957,-0.0434837416,-0.0062735491,0.2138510495,-0.0434346013,-0.0092234397
23:27:37:12.299,61,0.0000000000,0.0000000000,0.3589122295,0.0000000000,0.0721649975,0.2796110511,0.2405774742,0.0000000000,0.0000000000,0.0000000000,0.2453428209,0.0732190460,0.2795971632,0.2414854765,0.0141284745,0.0027514165,0.0000000000,0.0342092253,0.0426226817,0.0254181661,0.0412920341,0.0234097783,0.0000000000,0.0135284597,0.0091485213,0.0000000000,0.0000000000,0.0193946213,0.0177447647,0.0639504790,0.0619885251,0.0359597020,0.0143517619,0.0880766883,0.0590368696,0.0327307023,0.0332344435,0.0424376205,0.0345486514,0.0169278309,0.0168561246,0.0000000000,0.0000000000,0.1241787449,0.0066223429,0.0068768128,0.0127494223,0.1136111841,0.1077420115,0.0750340447,0.0829127654,0.0000000000,0.2799397111,-0.0258236807,0.0105436184,0.1497943550,-0.0323097706,-0.0048233829,0.2191365361,-0.0322596505,-0.0070151445
23:27:37:13.298,61,0.0000000000,0.0000000000,0.3702855110,0.0000000000,0.0928824469,0.2777808607,0.2382955104,0.0000000000,0.0000000000,0.0000000000,0.2571795881,0.0942469686,0.2777616382,0.2392179966,0.0141065549,0.0017680158,0.0000000000,0.0342576951,0.0426325649,0.0253654700,0.0416811295,0.0233864430,0.0000000000,0.0113052186,0.0062890733,0.0000000000,0.0000000000,0.0194751006,0.0178063828,0.0634273216,0.0615510717,0.0359457582,0.0143916700,0.0880138204,0.0592654459,0.0328617133,0.0333277471,0.0420933701,0.0343210697,0.0169160310,0.0168650597,0.0000000000,0.0000000000,0.1208770946,0.0055604475,0.0058129635,0.0128927818,0.1130604297,0.1071755737,0.0749609768,0.0827477425,0.0000000000,0.2892594337,-0.0292620715,0.0084397467,0.1569681466,-0.0416351594,-0.0065122601,0.2260055989,-0.0415857546,-0.0093239108
23:27:37:14.297,61,0.0000000000,0.0000000000,0.3877060711,0.0000000000,0.0849959850,0.2766812146,0.2373462915,0.0000000000,0.0000000000,0.0000000000,0.2746579945,0.0863204524,0.2766570747,0.2382990420,0.0141147682,0.0007720436,0.0000000000,0.0344146714,0.0427647755,0.0253641196,0.0422142781,0.0233540870,0.0000000000,0.0089507792,0.0027726139,0.0000000000,0.0000000000,0.0195617396,0.0178727284,0.0629701540,0.0612109490,0.0359731913,0.0144467950,0.0879646838,0.0594761930,0.0329648666,0.0333744474,0.0418589599,0.0341983438,0.0169160087,0.0168877412,0.0000000000,0.0000000000,0.1193837002,0.0052158246,0.0054666577,0.0130392089,0.1125164703,0.1066001505,0.0748618841,0.0825283155,0.0000000000,0.2991851568,-0.0309842899,0.0058049853,0.1676589251,-0.0382002927,-0.0063776732,0.2366701961,-0.0381504595,-0.0089491270
23:27:37:15.297,61,0.0000000000,0.0000000000,0.3867870569,0.0000000000,0.0939168483,0.2851095796,0.2375259548,0.0000000000,0.0000000000,0.0000000000,0.2740079165,0.0953608528,0.2850563526,0.2386329174,0.0141718574,0.0000000000,0.0002509663,0.0346034840,0.0429290235,0.0255117472,0.0443230197,0.0233651381,0.0000000000,0.0057288734,0.0000000000,0.0000000000,0.0042951605,0.0196357667,0.0179223605,0.0625052899,0.0609070845,0.0361255072,0.0145334965,0.0883442834,0.0600019656,0.0332454443,0.0335652307,0.0416604318,0.0341210552,0.0169498958,0.0169406533,0.0000000000,0.0000000000,0.1212002113,0.0073137884,0.0077060573,0.0132810064,0.1121859923,0.1062688157,0.0748169944,0.0822707862,0.0000000000,0.3111645579,-0.0331298001,0.0025230851,0.1672356576,-0.0421980768,-0.0070282314,0.2360726148,-0.0421486460,-0.0098635014
23:27:37:16.297,61,0.0000000000,0.0000000000,0.3795180023,0.0000000000,0.0828946903,0.2903640568,0.2340953350,0.0000000000,0.0000000000,0.0000000000,0.2664569020,0.0841591805,0.2902637720,0.2357294112,0.0142368944,0.0000000000,0.0011203138,0.0346750580,0.0429562256,0.0255426560,0.0455485135,0.0233876221,0.0000000000,0.0023816400,0.0000000000,0.0000000000,0.0091213193,0.0196849089,0.0179506708,0.0619859882,0.0605423152,0.0363033712,0.0146157071,0.0887422040,0.0605275445,0.0336144790,0.0338198468,0.0414337106,0.0340256654,0.0169470236,0.0169480741,0.0000000000,0.0000000000,0.1241476238,0.0152337719,0.0158563517,0.0135412235,0.1117923707,0.1058865041,0.0747429505,0.0819324106,0.0000000000,0.3238781095,-0.0344480462,-0.0010745218,0.1626585573,-0.0372127891,-0.0060290331,0.2316799462,-0.0371629857,-0.0085368240
23:27:37:17.297,61,0.0000000000,0.0000000000,0.3496995568,0.0000000000,0.0867535919,0.3047099710,0.2240534276,0.0000000000,0.0000000000,0.0000000000,0.2359996289,0.0879619643,0.3044680655,0.2266753465,0.0143617494,0.0000000000,0.0018449407,0.0347985812,0.0430412404,0.0255412832,0.0474719405,0.0233085118,0.0000000000,0.0001838347,0.0000000000,0.0000000000,0.0115577076,0.0197899733,0.0180283841,0.0616093166,0.0602939278,0.0366269164,0.0147383111,0.0893044472,0.0610897243,0.0340759382,0.0341539159,0.0413187146,0.0340467356,0.0169276632,0.0169424918,0.0000000000,0.0000000000,0.1323295087,0.0257231072,0.0263794269,0.0138057554,0.1115103513,0.1056334674,0.0746279061,0.0814770237,0.0000000001,0.3333629072,-0.0356347896,-0.0029770131,0.1440570801,-0.0387825668,-0.0055703348,0.2134639323,-0.0387329385,-0.0082093580
23:27:37:18.296,61,0.0000000000,0.0000000000,0.3356471360,0.0000000000,0.1025712416,0.3140445948,0.2212264985,0.0000000000,0.0000000000,0.0000000000,0.2217335552,0.1039158851,0.3137445450,0.2241148204,0.0144779021,0.0000000000,0.0025376598,0.0348949395,0.0430875234,0.0255081505,0.0485207289,0.0229786877,0.0000000000,0.0000000000,0.0000000000,0.0020308169,0.0131081883,0.0199202914,0.0181445759,0.0613530464,0.0602141470,0.0369857661,0.0148493210,0.0898786560,0.0616754107,0.0345531292,0.0345043652,0.0412133597,0.0340953358,0.0168783609,0.0169156380,0.0000000000,0.0000000000,0.1365823746,0.0331989042,0.0338277258,0.0140642151,0.1111847982,0.1054165289,0.0744417980,0.0809823275,0.0000000001,0.3411606252,-0.0384741463,-0.0038863006,0.1353092641,-0.0457604080,-0.0061771651,0.2048269510,-0.0457113311,-0.0093037952
23:27:37:19.296,61,0.0000000000,0.0000000000,0.3478573561,0.0000000000,0.1013557091,0.3139697611,0.2221693397,0.0000000000,0.0000000000,0.0000000000,0.2339432836,0.1027408764,0.3136594296,0.2247550339,0.0144923888,0.0000000000,0.0032334616,0.0349545404,0.0430596173,0.0253966227,0.0491174497,0.0222896356,0.0000000000,0.0000000000,0.0000000000,0.0041728131,0.0139764175,0.0200266819,0.0182690583,0.0609473698,0.0600400120,0.0371760726,0.0149422167,0.0901555419,0.0620994195,0.0348427929,0.0346825831,0.0409877896,0.0340591893,0.0167806186,0.0168585926,0.0000000000,0.0000000000,0.1378137618,0.0358477198,0.0364631191,0.0142454989,0.1089713648,0.1045072749,0.0739213675,0.0799134001,0.0000000002,0.3489150703,-0.0395967141,-0.0047154310,0.1427632719,-0.0452902317,-0.0064481599,0.2122830302,-0.0452409908,-0.0095381448
23:27:37:20.295,61,0.0000000000,0.0000000000,0.3611662984,0.0000000000,0.0875812545,0.2938891649,0.2243368477,0.0000000000,0.0000000000,0.0000000000,0.2470021397,0.0888490677,0.2934982181,0.2267376482,0.0144003537,0.0000000000,0.0038398299,0.0348690078,0.0428605489,0.0251005683,0.0494598448,0.0212450251,0.0000000000,0.0000000000,0.0000000000,0.0073225847,0.0146019477,0.0200611968,0.0183314327,0.0603812672,0.0596938096,0.0371472836,0.0149471899,0.0902129784,0.0623930171,0.0349332243,0.0346727669,0.0405843854,0.0338609554,0.0166281685,0.0167564414,0.0000000000,0.0000000000,0.1354210079,0.0370508321,0.0376552939,0.0143596511,0.1045894176,0.1012572870,0.0732803568,0.0787206888,0.0000000004,0.3545342684,-0.0409961417,-0.0047051259,0.1507707834,-0.0392127857,-0.0058927215,0.2204602361,-0.0391628630,-0.0085682552
23:27:37:21.295,61,0.0000000000,0.0000000000,0.3879097700,0.0000000000,0.0784295872,0.2803953588,0.2308019996,0.0000000000,0.0000000000,0.0000000000,0.2741919160,0.0796679407,0.2798861861,0.2330889553,0.0142684989,0.0000000000,0.0043748105,0.0347524174,0.0426276848,0.0247835889,0.0496958010,0.0204253960,0.0000000000,0.0000000000,0.0000000000,0.0105772810,0.0151191875,0.0200696588,0.0183713716,0.0598212034,0.0593499430,0.0370140187,0.0149099510,0.0901876390,0.0626182929,0.0349140242,0.0345698334,0.0401438512,0.0336111821,0.0164661743,0.0166488271,0.0000000000,0.0000000000,0.1327244639,0.0374034010,0.0379882269,0.0144436844,0.1016280428,0.0987263247,0.0725840777,0.0776492655,0.0000000005,0.3587565422,-0.0419686250,-0.0039045194,0.1673921645,-0.0352546647,-0.0058762007,0.2368191928,-0.0352043360,-0.0082625784
23:27:37:22.294,61,0.0000000000,0.0000000000,0.3896719813,0.0000000000,0.0782029927,0.2728367746,0.2351822406,0.0000000000,0.0000000000,0.0000000000,0.2760129273,0.0794438049,0.2723048627,0.2373579443,0.0141019849,0.0000000000,0.0048758569,0.0345571637,0.0422994643,0.0243835170,0.0498152450,0.0196543988,0.0000000000,0.0000000000,0.0000000000,0.0124476301,0.0155510539,0.0200327951,0.0183685925,0.0591501854,0.0588835515,0.0368484706,0.0148502123,0.0901721641,0.0628702119,0.0348563306,0.0344283506,0.0396091081,0.0332751460,0.0162918605,0.0165215693,0.0000000000,0.0000000000,0.1290124655,0.0366025455,0.0371561050,0.0145076197,0.0994181782,0.0967957377,0.0719012022,0.0767836422,0.0000000005,0.3622264862,-0.0420620404,-0.0038074125,0.1685044616,-0.0351621099,-0.0058993362,0.2378958166,-0.0351117738,-0.0082775913
23:27:37:23.293,61,0.0000000000,0.0000000000,0.3868153989,0.0000000000,0.0763702914,0.2695682347,0.2368000001,0.0000000000,0.0000000000,0.0000000000,0.2731125951,0.0775754228,0.2690301239,0.2388945967,0.0139535228,0.0000000000,0.0053987894,0.0344522372,0.0420898125,0.0240783896,0.0500197560,0.0190176051,0.0000000000,0.0000000000,0.0000000000,0.0135013815,0.0155879259,0.0200060140,0.0183739960,0.0585342236,0.0584611036,0.0367115438,0.0148220416,0.0901657566,0.0630909204,0.0348162167,0.0343115777,0.0391628072,0.0330114551,0.0161574185,0.0164265390,0.0000000000,0.0000000000,0.1270112842,0.0342608020,0.0347326659,0.0145571455,0.0981842726,0.0956860110,0.0712545216,0.0760274529,0.0000000005,0.3635910451,-0.0431319103,-0.0035440610,0.1667385250,-0.0343248844,-0.0056989756,0.2361583859,-0.0342744999,-0.0080221547
23:27:37:24.293,61,0.0000000000,0.0000000000,0.3784397542,0.0000000000,0.0695617348,0.2679964602,0.2342519164,0.0000000000,0.0000000000,0.0000000000,0.2643851042,0.0706467777,0.2674620748,0.2359728366,0.0138253197,0.0000000000,0.0058209328,0.0343124643,0.0418458171,0.0237436835,0.0500904992,0.0185249001,0.0000000000,0.0000000000,0.0000000000,0.0141974799,0.0154780205,0.0199589301,0.0183603242,0.0579125546,0.0579938740,0.0365638956,0.0147977145,0.0900726095,0.0632275045,0.0347610116,0.0341893546,0.0387275890,0.0327434354,0.0160186943,0.0163163710,0.0000000000,0.0000000000,0.1253286898,0.0315490477,0.0319556519,0.0145757282,0.0972243994,0.0947720483,0.0705905408,0.0752887875,0.0000000004,0.3640799820,-0.0441980623,-0.0033592933,0.1614262909,-0.0312316418,-0.0050213314,0.2310672849,-0.0311810020,-0.0071431603
